z_m,d_mm
0.0,0.8463256612819242
0.01,0.8473728983376604
0.02,0.8442712440878914
0.03,0.8455560717079665
0.04,0.8433429935392666
0.05,0.8442103583087182
0.06,0.8433295128221476
0.07,0.8456846564288489
0.08,0.8440791481553145
0.09,0.8463282112523086
0.1,0.8460955404269347
0.11,0.845517353663474
0.12,0.8419583234424776
0.13,0.8448596568590463
0.14,0.8455278457178631
0.15,0.8457022802784026
0.16,0.8431678057106892
0.17,0.8446762018891577
0.18,0.8438541649670463
0.19,0.8440372503917191
0.2,0.8467700310127386
0.21,0.8438953366738353
0.22,0.844985756110018
0.23,0.8462891339918267
0.24,0.8440154359742715
0.25,0.8446520142145283
0.26,0.8449146025437926
0.27,0.8447746914759298
0.28,0.842772484119541
0.29,0.8446564253289353
0.3,0.8465138547156512
0.31,0.8420897215342743
0.32,0.8456358999384329
0.33,0.8444639634614589
0.34,0.8432626996818328
0.35000000000000003,0.8471675124922069
0.36,0.845254408105847
0.37,0.8422584987951168
0.38,0.8441180321671251
0.39,0.8448226539851014
0.4,0.8436284627845225
0.41000000000000003,0.844892784913377
0.42,0.8437283007044676
0.43,0.8447915788769701
0.44,0.8459141893429037
0.45,0.8427117635660362
0.46,0.8440020493021382
0.47000000000000003,0.8429777695006998
0.48,0.8438423925774845
0.49,0.841852883796354
0.5,0.8427503844536248
0.51,0.8433142209341992
0.52,0.8449493886206363
0.53,0.8453153785476664
0.54,0.8416121480723814
0.55,0.8424089703402988
0.56,0.8445783831267115
0.5700000000000001,0.8406300841174899
0.58,0.8429382198672419
0.59,0.8435048552608136
0.6,0.8455576359681848
0.61,0.8447310225990775
0.62,0.8432343256305704
0.63,0.8432038790197985
0.64,0.8434163493322893
0.65,0.8461150651626557
0.66,0.8432290102730238
0.67,0.8434598631917083
0.68,0.8444915671093017
0.6900000000000001,0.843831688331767
0.7000000000000001,0.8437698291664439
0.71,0.8424502009741487
0.72,0.844162077642242
0.73,0.8435744293664832
0.74,0.8460516828598544
0.75,0.8453469225312455
0.76,0.8443978363028122
0.77,0.8455051984978165
0.78,0.8440630565987032
0.79,0.8462227844238541
0.8,0.8447095669835722
0.81,0.8456669828336058
0.8200000000000001,0.8429308149713854
0.8300000000000001,0.8454632513754586
0.84,0.8424876586221881
0.85,0.8420441861595755
0.86,0.8447179831185552
0.87,0.8439024517152325
0.88,0.8455760139693209
0.89,0.8487744292319604
0.9,0.8442366580156834
0.91,0.8446246866132883
0.92,0.8459443005920956
0.93,0.8464503649795561
0.9400000000000001,0.8455197700778254
0.9500000000000001,0.8455477299247639
0.96,0.846981109222381
0.97,0.8467764428281974
0.98,0.8445134489700082
0.99,0.8460106282431769
1.0,0.8462456697710787
1.01,0.8446721038204312
1.02,0.8467022877870376
1.03,0.8450817603681394
1.04,0.8478802947203967
1.05,0.8467620187342385
1.06,0.846654648690087
1.07,0.8456789042197462
1.08,0.8464291501182398
1.09,0.8436488225499423
1.1,0.8449833729956141
1.11,0.8472563647998222
1.12,0.8435473755131648
1.1300000000000001,0.8480346892679201
1.1400000000000001,0.8441665491258936
1.1500000000000001,0.8479380317049434
1.16,0.8455481755332084
1.17,0.8479946346859172
1.18,0.8470285031829705
1.19,0.8445289338423504
1.2,0.848706189863742
1.21,0.8489894764424541
1.22,0.8467188325401055
1.23,0.8463934804945893
1.24,0.846547584698326
1.25,0.845303935364347
1.26,0.8483901130868965
1.27,0.8458998051261668
1.28,0.8466056675733845
1.29,0.8454572863715607
1.3,0.8456694425126147
1.31,0.8446499129077828
1.32,0.8484067721663657
1.33,0.846241522996529
1.34,0.8478699485489744
1.35,0.8463865046416058
1.36,0.8452675251946145
1.37,0.8457590044288676
1.3800000000000001,0.8453460110826329
1.3900000000000001,0.8461331856994333
1.4000000000000001,0.8454909465953465
1.41,0.8455344263369088
1.42,0.8438449281669657
1.43,0.8446291835617099
1.44,0.8482455481719754
1.45,0.8446811387400052
1.46,0.8440290657387464
1.47,0.8460372819718358
1.48,0.8475623349081443
1.49,0.8431897546748616
1.5,0.844976787555135
1.51,0.8442598712385834
1.52,0.8424845881457909
1.53,0.8461466499635276
1.54,0.8449273997983765
1.55,0.8449883852678288
1.56,0.8436719503794219
1.57,0.8454025133569052
1.58,0.8438322197560519
1.59,0.844348731584349
1.6,0.8428238882530031
1.61,0.8425867685025791
1.62,0.8463404883511515
1.6300000000000001,0.8435045971543731
1.6400000000000001,0.8446328011274952
1.6500000000000001,0.8440767467179908
1.6600000000000001,0.8434001496487434
1.67,0.8432367971782204
1.68,0.8448833171150978
1.69,0.843427571319507
1.7,0.8435982469890134
1.71,0.8438067736227213
1.72,0.8454893437543901
1.73,0.8446997138822605
1.74,0.8442105477789535
1.75,0.8427524241039754
1.76,0.8414894879974358
1.77,0.8449550060699812
1.78,0.844952338060058
1.79,0.8432673144697824
1.8,0.8442707248844006
1.81,0.8446134481652524
1.82,0.8446753483211734
1.83,0.8448018707100327
1.84,0.8427315518238302
1.85,0.8456865935322024
1.86,0.8415473780408602
1.87,0.8447169592960954
1.8800000000000001,0.8441763398248073
1.8900000000000001,0.8447608747116376
1.9000000000000001,0.8462878683733598
1.9100000000000001,0.8457187987150296
1.92,0.8418009546878241
1.93,0.8410160585587385
1.94,0.844808434405344
1.95,0.8420982301927307
1.96,0.8436433175556406
1.97,0.8449661300035353
1.98,0.841288791747119
1.99,0.8406406936557828
2.0,0.844248901227642
2.0100000000000002,0.8439838086488711
2.02,0.8436086610656945
2.0300000000000002,0.8440980257212888
2.04,0.8428148870485429
2.05,0.8419032856113164
2.06,0.8439936867881024
2.07,0.8428583628095853
2.08,0.8419249104712502
2.09,0.8452246407926995
2.1,0.8444516141895204
2.11,0.8452325263929726
2.12,0.8432190600444773
2.13,0.843797246481663
2.14,0.843367979070514
2.15,0.8436194777516317
2.16,0.8453259469600034
2.17,0.843942073633892
2.18,0.845734448970091
2.19,0.8457937181183717
2.2,0.8484052884290463
2.21,0.8433613619792026
2.22,0.8468647424417555
2.23,0.8454801552686367
2.24,0.8456738081191827
2.25,0.8435993041192977
2.2600000000000002,0.8451616551165885
2.27,0.8470430069381792
2.2800000000000002,0.8458790018789744
2.29,0.8461968805301637
2.3000000000000003,0.8457097069859112
2.31,0.8479458602897478
2.32,0.8462476034101806
2.33,0.8430424261018447
2.34,0.8453654626072042
2.35,0.8435080427569736
2.36,0.841638757183139
2.37,0.8457723031795783
2.38,0.8486161421497138
2.39,0.8467314611271018
2.4,0.8449434899723083
2.41,0.8453292379600864
2.42,0.8484705505587986
2.43,0.8470416974536682
2.44,0.8469040957323954
2.45,0.8467748935038149
2.46,0.8469317721546716
2.47,0.848097417358374
2.48,0.8477293129064255
2.49,0.847231161614268
2.5,0.8453464169982169
2.5100000000000002,0.847676462145395
2.52,0.8458784737747024
2.5300000000000002,0.8485366349748302
2.54,0.84497630900283
2.5500000000000003,0.8466594985185216
2.56,0.8468340017132275
2.57,0.8448332919103866
2.58,0.8493746072244333
2.59,0.8489498831973756
2.6,0.8460278284854728
2.61,0.8478411072988683
2.62,0.8472083422949518
2.63,0.8426733718464254
2.64,0.8469193780098879
2.65,0.846398636425011
2.66,0.846559273646338
2.67,0.8447599828083863
2.68,0.8459093104724028
2.69,0.8459813092901247
2.7,0.8479636840996927
2.71,0.8466136618563348
2.72,0.8460319600181953
2.73,0.8482599763907849
2.74,0.8450580052809136
2.75,0.8452293881681964
2.7600000000000002,0.8430095358392045
2.77,0.8480081212327015
2.7800000000000002,0.8470195986575205
2.79,0.846866040142992
2.8000000000000003,0.8464110030423462
2.81,0.8454891756363375
2.82,0.8455630857131688
2.83,0.8447775370935946
2.84,0.8447658295263375
2.85,0.8450685506463755
2.86,0.8471710793368511
2.87,0.8456536735239016
2.88,0.844650015470006
2.89,0.8437871277802078
2.9,0.8436233611178832
2.91,0.8469008760712685
2.92,0.8451793067501554
2.93,0.8444447337126362
2.94,0.8437501154206533
2.95,0.842533805664235
2.96,0.8440272726807087
2.97,0.8453705721959789
2.98,0.8434062940883558
2.99,0.8435918935655164
3.0,0.8435416478860343
3.0100000000000002,0.8439809527731811
3.02,0.8413734550962035
3.0300000000000002,0.8433594539271566
3.04,0.8423838221624605
3.0500000000000003,0.8449485473855173
3.06,0.8424255152288507
3.0700000000000003,0.8444103062834841
3.08,0.845798376972164
3.09,0.8430120464548472
3.1,0.8425545970017156
3.11,0.8437224870357711
3.12,0.8434145764339137
3.13,0.8419134191379516
3.14,0.8440854179991818
3.15,0.8464114997036823
3.16,0.8429992466870501
3.17,0.8430842932877441
3.18,0.8418273985916338
3.19,0.843883597574991
3.2,0.8415486219671303
3.21,0.8417767291163877
3.22,0.8453785396390464
3.23,0.8421265928278142
3.24,0.8451363011601012
3.25,0.8458339823686535
3.2600000000000002,0.8439732247747409
3.27,0.8444546338135976
3.2800000000000002,0.8465966613008955
3.29,0.843420253833459
3.3000000000000003,0.8428761118918705
3.31,0.8417891426313379
3.3200000000000003,0.843937887817317
3.33,0.8461532188858739
3.34,0.845435770047629
3.35,0.8426476690587865
3.36,0.8428445760525941
3.37,0.8434404640459393
3.38,0.8447062925562154
3.39,0.844033015153266
3.4,0.8447375076290541
3.41,0.8449373590826295
3.42,0.8441219146614892
3.43,0.844588860624891
3.44,0.8450390951527798
3.45,0.8446841904809963
3.46,0.8456470312215723
3.47,0.8477801465770445
3.48,0.8459441631749283
3.49,0.8452223914738777
3.5,0.8426918778853822
3.5100000000000002,0.8458850914451842
3.52,0.8424647694185956
3.5300000000000002,0.843352211007614
3.54,0.8468278543474271
3.5500000000000003,0.8466843560962689
3.56,0.8454779967724646
3.5700000000000003,0.84321440608648
3.58,0.845297358517052
3.59,0.8449095025674185
3.6,0.846954203424649
3.61,0.849454811726128
3.62,0.8464606694173566
3.63,0.8450309969429133
3.64,0.8445063121642716
3.65,0.8462375193834869
3.66,0.8461132038047582
3.67,0.8447049316014937
3.68,0.8466575232783857
3.69,0.8448042500934032
3.7,0.8482431550285329
3.71,0.8482099891369614
3.72,0.8482807140198327
3.73,0.8459765575792103
3.74,0.8474898582872586
3.75,0.8465467494634431
3.7600000000000002,0.8461846867044099
3.77,0.8462784635260429
3.7800000000000002,0.8448530725729996
3.79,0.8446484686343199
3.8000000000000003,0.8480134881690597
3.81,0.8465390346297927
3.8200000000000003,0.8471505125276292
3.83,0.8483245488983113
3.84,0.8442145269249567
3.85,0.8456264298408595
3.86,0.8470502149216022
3.87,0.8473561712092598
3.88,0.8461795112958865
3.89,0.8482623207626122
3.9,0.8470039740787709
3.91,0.8448346130697638
3.92,0.8452214021453526
3.93,0.8477852627649078
3.94,0.8472290560837181
3.95,0.8436378190320246
3.96,0.8484580426373509
3.97,0.8472806582079152
3.98,0.8483429812710541
3.99,0.8456941019745698
4.0,0.8457652555345572
4.01,0.8444559091859064
4.0200000000000005,0.8498855360895078
4.03,0.8457494278245632
4.04,0.8483244549884416
4.05,0.8449010034684424
4.0600000000000005,0.8460448978980935
4.07,0.8432178778956226
4.08,0.8450751255258295
4.09,0.8470485025161236
4.1,0.8436177999960592
4.11,0.847025583436018
4.12,0.8458443866196598
4.13,0.8436935341600147
4.14,0.844427820191106
4.15,0.8444123801629736
4.16,0.8449476510918235
4.17,0.8441390354836744
4.18,0.843624190741698
4.19,0.844330840364444
4.2,0.8431708911528267
4.21,0.842701518221197
4.22,0.8444893753199006
4.23,0.8458132009714618
4.24,0.8421236637027862
4.25,0.8443535576190329
4.26,0.8433058338896335
4.2700000000000005,0.8427495729625466
4.28,0.8454321671574566
4.29,0.8433138134640298
4.3,0.8462800510758671
4.3100000000000005,0.8428069728033226
4.32,0.844503344138308
4.33,0.8435323686618323
4.34,0.842694915143425
4.3500000000000005,0.8446631706720532
4.36,0.843508045710956
4.37,0.8446074362939845
4.38,0.8435971039251061
4.39,0.8420081301667497
4.4,0.8434560213548217
4.41,0.8436628425354614
4.42,0.8450019510150651
4.43,0.8421878021353557
4.44,0.8434747937961955
4.45,0.8409412104206361
4.46,0.8444951796958791
4.47,0.8418933050012748
4.48,0.8408072549093485
4.49,0.8434328981435814
4.5,0.8451888251671968
4.51,0.8412558190348093
4.5200000000000005,0.84192620915544
4.53,0.8424626603686627
4.54,0.8419061226615749
4.55,0.8441957288528233
4.5600000000000005,0.8424451116219168
4.57,0.8426067471324137
4.58,0.8446000313338905
4.59,0.8426309624952844
4.6000000000000005,0.8444555756662018
4.61,0.8423944046265305
4.62,0.8420811466870022
4.63,0.8411967310081502
4.64,0.8467948152797542
4.65,0.8435781560089929
4.66,0.8444822716672512
4.67,0.8441297793067251
4.68,0.8444782896840478
4.69,0.8443767340706452
4.7,0.8472300993673645
4.71,0.842876510252258
4.72,0.8421672316617225
4.73,0.8430552469673196
4.74,0.8426419577048841
4.75,0.8458362061868744
4.76,0.8460188117858886
4.7700000000000005,0.843419323018859
4.78,0.8428490951528497
4.79,0.8444762365344607
4.8,0.8471688597263148
4.8100000000000005,0.8409264516405229
4.82,0.8460190976809614
4.83,0.843688427858733
4.84,0.8469348989736404
4.8500000000000005,0.8438289690919988
4.86,0.8450882942467627
4.87,0.8433264581941142
4.88,0.8441881874047528
4.89,0.8477996146687088
4.9,0.8470169397112386
4.91,0.8452470728507234
4.92,0.8446059655302357
4.93,0.8431301706371346
4.94,0.845437929395968
4.95,0.8460373414599542
4.96,0.8460105238720629
4.97,0.8460463380468444
4.98,0.844552133830712
4.99,0.8461805582390381
5.0,0.8462642814576438
5.01,0.8482975686591379
5.0200000000000005,0.8491982883680492
5.03,0.8462261197486065
5.04,0.8453124432676086
5.05,0.8463915504078755
5.0600000000000005,0.8456014818383838
5.07,0.8454198757975789
5.08,0.8464628482942764
5.09,0.844999817514673
5.1000000000000005,0.8474845158199891
5.11,0.8464266799264855
5.12,0.8469613723159984
5.13,0.8463123663636843
5.14,0.8454929300334787
5.15,0.8451555429619177
5.16,0.8462118985446556
5.17,0.8457316939660925
5.18,0.84688943966387
5.19,0.8465124716367354
5.2,0.8444530233317004
5.21,0.8465714239837338
5.22,0.8444276729136808
5.23,0.8454855069739972
5.24,0.8459340733265982
5.25,0.8432252831254471
5.26,0.84643534721341
5.2700000000000005,0.8464818584517778
5.28,0.845973155309657
5.29,0.8455261464972466
5.3,0.8455523873699252
5.3100000000000005,0.8445960156521672
5.32,0.8456022943077819
5.33,0.8451220659168529
5.34,0.8460309039133465
5.3500000000000005,0.8440279556471921
5.36,0.8461268619576091
5.37,0.8459263006490186
5.38,0.8454359483231091
5.39,0.8449252800395342
5.4,0.8463475175382329
5.41,0.8429563040997418
5.42,0.8460775181427574
5.43,0.8456846131094876
5.44,0.845678082645516
5.45,0.845760846210836
5.46,0.84413832265452
5.47,0.844662718302602
5.48,0.8459409755424079
5.49,0.8455653390778147
5.5,0.8451641043002773
5.51,0.8425180206999623
5.5200000000000005,0.845532754428435
5.53,0.8464176527671673
5.54,0.846116715876218
5.55,0.844893164522277
5.5600000000000005,0.842147477744188
5.57,0.8458410994062115
5.58,0.8441514497722463
5.59,0.8405204849256424
5.6000000000000005,0.8448340066044676
5.61,0.8419809775922652
5.62,0.8422278277513294
5.63,0.8431756166103398
5.64,0.845994914649469
5.65,0.8434902270756722
5.66,0.8444160255534942
5.67,0.8465971842702189
5.68,0.8463346909995775
5.69,0.8437598123373978
5.7,0.843526594588372
5.71,0.8419744900442617
5.72,0.8428039567201817
5.73,0.8444664919169923
5.74,0.8444078515583201
5.75,0.8439684248894127
5.76,0.8452871068156016
5.7700000000000005,0.8426312202049159
5.78,0.84370355580543
5.79,0.8448854561901149
5.8,0.844668739725379
5.8100000000000005,0.845405855045668
5.82,0.8444048403076453
5.83,0.8433580016364559
5.84,0.8443810700720954
5.8500000000000005,0.8423523969710187
5.86,0.8414183857466971
5.87,0.8447725830553214
5.88,0.8438455138666484
5.89,0.8444200629057106
5.9,0.8414426422070339
5.91,0.8434756297576196
5.92,0.8431599692112708
5.93,0.8428021180860883
5.94,0.8407567228553362
5.95,0.8436797678719422
5.96,0.845572782488762
5.97,0.8448448734279715
5.98,0.8434201944120946
5.99,0.8443491049671931
6.0,0.8455578680381617
6.01,0.8403346089472422
6.0200000000000005,0.8443421894746034
6.03,0.8453986134765151
6.04,0.8456627533329283
6.05,0.8472471972081381
6.0600000000000005,0.8464558712028731
6.07,0.8452798709878693
6.08,0.8453221014270859
6.09,0.8461079158282725
6.1000000000000005,0.8441769805184386
6.11,0.8449841384150056
6.12,0.8464620689158366
6.13,0.8480968737139416
6.140000000000001,0.844979372428894
6.15,0.8452026799326174
6.16,0.8456293189104704
6.17,0.8474019041004145
6.18,0.8453961855558663
6.19,0.8476991855538641
6.2,0.8440974677955457
6.21,0.8453194048767162
6.22,0.8453508039034516
6.23,0.8468758805569857
6.24,0.84731045636783
6.25,0.8435231163993113
6.26,0.8444575012733322
6.2700000000000005,0.8463764379265262
6.28,0.8449221009692782
6.29,0.8436634018640884
6.3,0.8475395098418332
6.3100000000000005,0.846755265474773
6.32,0.8467843065836111
6.33,0.8453592523959969
6.34,0.8476413068543783
6.3500000000000005,0.8457609878012174
6.36,0.847786118581368
6.37,0.844791979952737
6.38,0.8448937316799882
6.390000000000001,0.8464948091637362
6.4,0.8451446012932663
6.41,0.8472189564722908
6.42,0.8466009827616994
6.43,0.8448288583694821
6.44,0.8463224784226899
6.45,0.8456835431571841
6.46,0.847578923523573
6.47,0.8452485203281006
6.48,0.8455282584654206
6.49,0.8479910721388049
6.5,0.8495168791013878
6.51,0.849139896496457
6.5200000000000005,0.8462162887655746
6.53,0.8464275425235664
6.54,0.8483750543535461
6.55,0.8458616887800542
6.5600000000000005,0.8445552343394698
6.57,0.8461645090620576
6.58,0.8466340113952034
6.59,0.8446787416820097
6.6000000000000005,0.8434171287823891
6.61,0.8436937638381806
6.62,0.8468078549183348
6.63,0.8446315694633268
6.640000000000001,0.8455152101096807
6.65,0.8460029439940231
6.66,0.8465685789356023
6.67,0.8450922712271222
6.68,0.846296564405512
6.69,0.8441664863880338
6.7,0.8449114264011572
6.71,0.8438692443139557
6.72,0.8470549540392036
6.73,0.8452677951151216
6.74,0.844150372712802
6.75,0.8446816032819014
6.76,0.84482842364992
6.7700000000000005,0.8461627943496703
6.78,0.8426698150920436
6.79,0.8434590839006129
6.8,0.8443998343340999
6.8100000000000005,0.8487181445704586
6.82,0.8463065895772198
6.83,0.8446600783748507
6.84,0.845850341039131
6.8500000000000005,0.8478245819062442
6.86,0.8443449940569718
6.87,0.8441043614145357
6.88,0.8464315468770315
6.890000000000001,0.8453159094348868
6.9,0.8455441070879169
6.91,0.8437387595404131
6.92,0.8473529821789086
6.93,0.8469983162316176
6.94,0.8452518376906846
6.95,0.8454001308344655
6.96,0.8413054349160279
6.97,0.8452774223421539
6.98,0.8440061738062307
6.99,0.8449266632591806
7.0,0.8452799871553077
7.01,0.8437269103110254
7.0200000000000005,0.8416877579182982
7.03,0.8447620288387381
7.04,0.8430869974184303
7.05,0.8436947678378575
7.0600000000000005,0.8432764159372822
7.07,0.8436660770192951
7.08,0.8407115458489854
7.09,0.846000758185531
7.1000000000000005,0.8445569733172417
7.11,0.8458477563771737
7.12,0.8471561855269446
7.13,0.8442281103086181
7.140000000000001,0.8415003625254054
7.15,0.8428749427091071
7.16,0.8424190890547272
7.17,0.8434921759539501
7.18,0.8443818198701559
7.19,0.8412781893285874
7.2,0.8448160088088871
7.21,0.8420592259577441
7.22,0.844794847767544
7.23,0.8442101059049513
7.24,0.8439308694762654
7.25,0.8443200806779536
7.26,0.8436495839389646
7.2700000000000005,0.8435713453503029
7.28,0.8419978321469087
7.29,0.8445104674109037
7.3,0.8473570909763019
7.3100000000000005,0.847594266758496
7.32,0.8466417460220221
7.33,0.845753888047352
7.34,0.8437172099772453
7.3500000000000005,0.8469332866326452
7.36,0.8447225920079372
7.37,0.8447413921928748
7.38,0.8444459927574769
7.390000000000001,0.8450590170867741
7.4,0.8443065128413076
7.41,0.8448718511607951
7.42,0.8434086522592841
7.43,0.8445128293244435
7.44,0.8485315925202405
7.45,0.8450433717703123
7.46,0.8448262638821569
7.47,0.8460187118072493
7.48,0.8463175515003869
7.49,0.8436191778954011
7.5,0.8450127232964239
7.51,0.8467335999065985
7.5200000000000005,0.8457926910153398
7.53,0.8456015701779701
7.54,0.8477792617762135
7.55,0.8444600026969293
7.5600000000000005,0.8456279798311714
7.57,0.8447496904382875
7.58,0.8477898258560995
7.59,0.8426497786749576
7.6000000000000005,0.8445941400434016
7.61,0.8448259387541861
7.62,0.8466338082630042
7.63,0.8465652083879293
7.640000000000001,0.8477643273945827
7.65,0.8433246489071639
7.66,0.846823975147912
7.67,0.8452692946833733
7.68,0.8447201050612512
7.69,0.8465355940741541
7.7,0.8443520976033934
7.71,0.8426213715814914
7.72,0.8451842227100872
7.73,0.8434940869679692
7.74,0.8447669596333711
7.75,0.8462956702378033
7.76,0.8462027781133521
7.7700000000000005,0.8481100285057679
7.78,0.8454235868386425
7.79,0.8434149818359542
7.8,0.8445713000618207
7.8100000000000005,0.8443154294833307
7.82,0.8438554645234198
7.83,0.8463216300789569
7.84,0.8446858358637892
7.8500000000000005,0.8426715084736096
7.86,0.8466656662165737
7.87,0.845434742597942
7.88,0.8461176823094474
7.890000000000001,0.8457205555953531
7.9,0.8464880665510006
7.91,0.8455753510872013
7.92,0.8473495571569895
7.930000000000001,0.8461089159944133
7.94,0.8460350566779272
7.95,0.8460366622459627
7.96,0.8432112740217138
7.97,0.8451231774826806
7.98,0.8449546585654422
7.99,0.8456281275423424
8.0,0.8432516826695842
8.01,0.8477136250373705
8.02,0.8453916472321437
8.03,0.8433906511260952
8.040000000000001,0.8426168808052488
8.05,0.8447309526835652
8.06,0.8449911983888485
8.07,0.84402132256206
8.08,0.8452102663791279
8.09,0.8440840156813679
8.1,0.8458473605086843
8.11,0.8439076238861944
8.120000000000001,0.8449117771079273
8.13,0.8464134600047114
8.14,0.8487790147800314
8.15,0.8433870444414825
8.16,0.8441794816607644
8.17,0.8435950064026946
8.18,0.8460105952442525
8.19,0.8430921637287535
8.2,0.8440688923160187
8.21,0.8447330817358402
8.22,0.8432924946002562
8.23,0.8433085559898064
8.24,0.844016169164022
8.25,0.8415650552244615
8.26,0.8425346827528011
8.27,0.8440716229941289
8.28,0.8449028977083375
8.290000000000001,0.844392403883034
8.3,0.8420017051845398
8.31,0.8439597200768988
8.32,0.8458469257628335
8.33,0.8454780643742724
8.34,0.8445222636292038
8.35,0.8433065649522546
