z_m,d_mm
0.0,0.6411998313321964
0.01,0.638746337207914
0.02,0.6398293235608892
0.03,0.6384827708913476
0.04,0.6403664194973993
0.05,0.6389025683087902
0.06,0.637765105008029
0.07,0.64081104268412
0.08,0.6404824385856052
0.09,0.6403260096983415
0.1,0.6397683976383616
0.11,0.6386392193388283
0.12,0.6394945955076418
0.13,0.6385657230164059
0.14,0.6406010955481484
0.15,0.6435610889881759
0.16,0.6385572904232647
0.17,0.6417072863134058
0.18,0.6416107270492184
0.19,0.6371276749602235
0.2,0.6363330402404953
0.21,0.6416270928659153
0.22,0.639251087606791
0.23,0.6394408076279664
0.24,0.6396598214204586
0.25,0.6395210606836339
0.26,0.6395877471580346
0.27,0.6372913501932937
0.28,0.6399298648711385
0.29,0.6399315464608263
0.3,0.642731045070975
0.31,0.6418283428161011
0.32,0.6391317035178081
0.33,0.6404409446214943
0.34,0.6410801222333127
0.35000000000000003,0.6397632619685241
0.36,0.6383649272321831
0.37,0.640490093989087
0.38,0.6388483015205914
0.39,0.6415797662751298
0.4,0.6396568577999648
0.41000000000000003,0.6411876164393365
0.42,0.6389338213591638
0.43,0.6415556706874587
0.44,0.6414361457283847
0.45,0.6415424051102326
0.46,0.6416147128083853
0.47000000000000003,0.6383283218958927
0.48,0.6355551732996105
0.49,0.6375909538917253
0.5,0.6390839845728091
0.51,0.6394041296383898
0.52,0.6414067956071632
0.53,0.6409761107549349
0.54,0.6378334795671752
0.55,0.6409875438491713
0.56,0.6410071534724755
0.5700000000000001,0.6401668054151101
0.58,0.640653274469466
0.59,0.642034572286913
0.6,0.6381012979791071
0.61,0.6393866672400716
0.62,0.6400835634319006
0.63,0.6390250926245954
0.64,0.6404282748846778
0.65,0.6396036291969135
0.66,0.6388195121736638
0.67,0.6400297770491571
0.68,0.6380094569974798
0.6900000000000001,0.6409248131360401
0.7000000000000001,0.6431466919557548
0.71,0.6370738119426566
0.72,0.6405648222840997
0.73,0.6379474306084814
0.74,0.6401883659115274
0.75,0.6425797723737555
0.76,0.6402381095461226
0.77,0.642011877861208
0.78,0.6423477020411458
0.79,0.6382641652667672
0.8,0.6408503127267147
0.81,0.6392025146255582
0.8200000000000001,0.640042999763828
0.8300000000000001,0.6435204302662958
0.84,0.6422856700100411
0.85,0.640850208417624
0.86,0.6410950616135156
0.87,0.6385259522692804
0.88,0.6425953269324229
0.89,0.6400115782547486
0.9,0.6432383770074401
0.91,0.6419013273552655
0.92,0.6398896905833295
0.93,0.6418584983104586
0.9400000000000001,0.642803565723522
0.9500000000000001,0.6376268247367031
0.96,0.6385006103856845
0.97,0.6411529456539385
0.98,0.639696193759192
0.99,0.6393670476156577
1.0,0.6423433161267802
1.01,0.6406697982784063
1.02,0.6401310244505026
1.03,0.6386588554542967
1.04,0.6392120276399954
1.05,0.6384467128527068
1.06,0.6402067277034521
1.07,0.6410000362202604
1.08,0.6401067462596773
1.09,0.6413784540043161
1.1,0.637463536672861
1.11,0.6392882873524345
1.12,0.6406410822843578
1.1300000000000001,0.6415774395107463
1.1400000000000001,0.6384406336280906
1.1500000000000001,0.6408541152190373
1.16,0.6421455002035691
1.17,0.6408323771969194
1.18,0.6394404093848172
1.19,0.6406463960657056
1.2,0.6381343498621268
1.21,0.6374976506915938
1.22,0.6389931942837813
1.23,0.6397487494035414
1.24,0.6389941419104535
1.25,0.6397088181900757
1.26,0.643039250388488
1.27,0.6383699181488833
1.28,0.6382213864958296
1.29,0.6365984227017596
1.3,0.639405080256902
1.31,0.6392069915583755
1.32,0.6381573189299922
1.33,0.6419081381892867
1.34,0.6402564976042137
1.35,0.6409342080231024
1.36,0.6413457395867311
1.37,0.6420203548488912
1.3800000000000001,0.6406217862582991
1.3900000000000001,0.6408595295159001
1.4000000000000001,0.6412569336070809
1.41,0.6390513277443858
1.42,0.6372143223949902
1.43,0.6391538006770995
1.44,0.6407026715217294
1.45,0.6395435704962981
1.46,0.6371268698383116
1.47,0.6418346409906479
1.48,0.6396906071561976
1.49,0.6381789392180974
1.5,0.6403102597011747
1.51,0.6386017736303005
1.52,0.6398676054134708
1.53,0.638024653890216
1.54,0.640043027366011
1.55,0.6399354537010811
1.56,0.6399212100974444
1.57,0.638646262252025
1.58,0.6402217175128636
1.59,0.6408796745924019
1.6,0.6424041373596604
1.61,0.6396869345912121
1.62,0.6393088506581177
1.6300000000000001,0.6412674658898605
1.6400000000000001,0.6387144408841202
1.6500000000000001,0.6409040681335609
1.6600000000000001,0.6412644576188158
1.67,0.6411485384495862
1.68,0.6364725455050783
1.69,0.6391981028017322
1.7,0.6400737290136462
1.71,0.6382518304579186
1.72,0.6431689795263509
1.73,0.6436392041144868
1.74,0.640355837649898
1.75,0.6406909802740818
1.76,0.6404257776059892
1.77,0.6404723564043172
1.78,0.6389324986584118
1.79,0.6404652019830548
1.8,0.6393491187864061
1.81,0.6416974779004523
1.82,0.6409480810182885
1.83,0.6404462232758192
1.84,0.6393977735813349
1.85,0.6386934161100543
1.86,0.6378113654062775
1.87,0.6382745357373689
1.8800000000000001,0.640133779699875
1.8900000000000001,0.6430044623097112
1.9000000000000001,0.6387384501318933
1.9100000000000001,0.6433897050825933
1.92,0.6421355664140089
1.93,0.6416007574539703
1.94,0.639316034052848
1.95,0.6421495155691264
1.96,0.6399812130214808
1.97,0.6424151902047108
1.98,0.6413289942703523
1.99,0.639004543236643
2.0,0.6371504826895829
2.0100000000000002,0.642037422137358
2.02,0.6425755410133893
2.0300000000000002,0.6409017981053188
2.04,0.6431541361486928
2.05,0.6431646829063845
2.06,0.6392118655681946
2.07,0.6401212039328925
2.08,0.6434683974938477
2.09,0.6403938213428643
2.1,0.6377440531595956
2.11,0.6401364917748821
2.12,0.6435035215129259
2.13,0.6412900319310808
2.14,0.643031959538257
2.15,0.642449618803161
2.16,0.6386664578676386
2.17,0.6422086436587411
2.18,0.6412157597217988
2.19,0.6401608885825488
2.2,0.6421544444890105
2.21,0.6387345255057532
2.22,0.644069863097076
2.23,0.6397795340166109
2.24,0.6407133779253588
2.25,0.6400027926105433
2.2600000000000002,0.6406720643844863
2.27,0.6420156207333362
2.2800000000000002,0.6364989241348296
2.29,0.6434199193612115
2.3000000000000003,0.6414575919561729
2.31,0.6426606204318484
2.32,0.6410012808609116
2.33,0.6395169061721789
2.34,0.6372260902299474
2.35,0.6394501989903478
2.36,0.6418066404666917
2.37,0.6396623468019527
2.38,0.6410818867892574
2.39,0.6387067174421415
2.4,0.6391803580406443
2.41,0.6405432288690099
2.42,0.6387910961280114
2.43,0.6421337596831125
2.44,0.6360519749372364
2.45,0.639362270548493
2.46,0.6367182280002713
2.47,0.6399661976982381
2.48,0.6381770630295218
2.49,0.639660555718122
2.5,0.636673350605587
2.5100000000000002,0.6402411898028103
2.52,0.6371513415803362
2.5300000000000002,0.6382271924190063
2.54,0.6376573134038133
2.5500000000000003,0.6388217997118474
2.56,0.6397815960102864
2.57,0.6415668241697511
2.58,0.640717939829075
2.59,0.6382739411928015
2.6,0.6395841352385648
2.61,0.6362777159264162
2.62,0.6384268395856482
2.63,0.6408427728267391
2.64,0.6389346180069302
2.65,0.6404417189433561
2.66,0.6399192442302367
2.67,0.640232937267723
2.68,0.6384810896339901
2.69,0.6392730853289759
2.7,0.6406937685267287
2.71,0.6384762049778805
2.72,0.6386000936825306
2.73,0.6379460366183495
2.74,0.6393291961585471
2.75,0.6394108369523839
2.7600000000000002,0.6376243126793442
2.77,0.6391874251165777
2.7800000000000002,0.6402499008880008
2.79,0.6387289924227226
2.8000000000000003,0.6372439988695358
2.81,0.6341313674809207
2.82,0.6374672078650047
2.83,0.6403089832284645
2.84,0.6382805826838788
2.85,0.6395492990931637
2.86,0.6407215834139647
2.87,0.6381513724999488
2.88,0.6407409894646967
2.89,0.6405887626532356
2.9,0.6415799654321681
2.91,0.6388101127743198
2.92,0.6376679376010623
2.93,0.6412293727067518
2.94,0.6392167401698401
2.95,0.6383049380604654
2.96,0.6416286430978878
2.97,0.6384729778405717
2.98,0.6387395141154874
2.99,0.6394609468307508
3.0,0.6422879207354996
3.0100000000000002,0.6423080621067989
3.02,0.6386635041647014
3.0300000000000002,0.6429430757003501
3.04,0.6426834967730612
3.0500000000000003,0.6396279151397514
3.06,0.6412317100294396
3.0700000000000003,0.6421352115755083
3.08,0.6401770593092382
3.09,0.6400810887510658
3.1,0.6413094673496568
3.11,0.6409177457075237
3.12,0.6392828009381109
3.13,0.6406959871876676
3.14,0.640901777275551
3.15,0.6389655711791056
3.16,0.6401228558910178
3.17,0.6439764503194417
3.18,0.640804391992061
3.19,0.6398439390258074
3.2,0.6425570424077184
3.21,0.6405836564274374
3.22,0.6400038198788282
3.23,0.6407419563471607
3.24,0.6406532911796845
3.25,0.6403832265925213
3.2600000000000002,0.6406660423870393
3.27,0.6421494659804273
3.2800000000000002,0.6424212302110991
3.29,0.6413978655569436
3.3000000000000003,0.6410618284531574
3.31,0.642759732875673
3.3200000000000003,0.643305489478469
3.33,0.64181070839503
3.34,0.6411213696705435
3.35,0.6435272400191068
3.36,0.6427195192516846
3.37,0.642857450859427
3.38,0.644912730258371
3.39,0.6398094119828176
3.4,0.6415151198706928
3.41,0.640851332984869
3.42,0.6433437475001708
3.43,0.6413542884636347
3.44,0.6416459844120143
3.45,0.6415094511125152
3.46,0.6421646364179296
3.47,0.6436218883358406
3.48,0.6412427114539999
3.49,0.6424460609560978
3.5,0.6417066866804321
3.5100000000000002,0.6387820008522839
3.52,0.6428563275793652
3.5300000000000002,0.6403955937938318
3.54,0.640790972747499
3.5500000000000003,0.6436123692235619
3.56,0.6390729108031786
3.5700000000000003,0.6383342143507145
3.58,0.6378977179657914
3.59,0.6391589498935011
3.6,0.6392601303431508
3.61,0.6428788367679563
3.62,0.6409871369643423
3.63,0.6422221266466152
3.64,0.641356468988164
3.65,0.6412300461499035
3.66,0.6404012996473637
3.67,0.6383202686167436
3.68,0.6406350717525003
3.69,0.6412294227228073
3.7,0.6413693351147851
3.71,0.6360155450005602
3.72,0.6432600195234092
3.73,0.6361056926558821
3.74,0.6382955230813258
3.75,0.6394026890184533
3.7600000000000002,0.6396166863794329
3.77,0.6392920890046033
3.7800000000000002,0.6422660529917388
3.79,0.6388690985612177
3.8000000000000003,0.6399970977063552
3.81,0.6418091855702778
3.8200000000000003,0.6412423687051474
3.83,0.6390484305271824
3.84,0.639725094778542
3.85,0.639994410872029
3.86,0.6396949017581385
3.87,0.6404128065100163
3.88,0.6369350812985127
3.89,0.6395739997007427
3.9,0.6408122306670145
3.91,0.6379990388243666
3.92,0.6379219825840613
3.93,0.6397416990282162
3.94,0.6390178032217285
3.95,0.6367975508577125
3.96,0.636315106334396
3.97,0.6388978547607633
3.98,0.637463758308021
3.99,0.6362243573505394
4.0,0.6390935080035877
4.01,0.6395490294243763
4.0200000000000005,0.6385437974324647
4.03,0.6392654807225854
4.04,0.6394171434157603
4.05,0.6381470054708747
4.0600000000000005,0.6386123941156654
4.07,0.638923022780099
4.08,0.6384591489618345
4.09,0.6386723046363688
4.1,0.6418379272640944
4.11,0.6388226221011168
4.12,0.641176722066669
4.13,0.6382607534009231
4.14,0.636923150639275
4.15,0.6361028772774828
4.16,0.6387952394006902
4.17,0.6380896106117807
4.18,0.6388663429331036
4.19,0.6395163016783932
4.2,0.6399113539547213
4.21,0.6399364167742061
4.22,0.6372318374172408
4.23,0.6383872747011394
4.24,0.6372114454743375
4.25,0.6374188853615098
4.26,0.6400970402635876
4.2700000000000005,0.6406699144874712
4.28,0.6418859557089547
4.29,0.6421370845315597
4.3,0.6407165818247337
4.3100000000000005,0.6368163069972325
4.32,0.6421217445212034
4.33,0.6416558779947688
4.34,0.6409865121150125
4.3500000000000005,0.6400368762266169
4.36,0.6395068859325581
4.37,0.641165180451541
4.38,0.6412269319682085
4.39,0.6422131061258501
4.4,0.6402339686040648
4.41,0.6406901102348658
4.42,0.6380247579074975
4.43,0.6404359965688847
4.44,0.6399624366347106
4.45,0.6393344167248013
4.46,0.6428059420445836
4.47,0.642315160831056
4.48,0.6424505347348843
4.49,0.6434200399788285
4.5,0.643507688339766
4.51,0.6419359504238032
4.5200000000000005,0.6407259935234428
4.53,0.6428399027168243
4.54,0.6407088994201753
4.55,0.6393560680740451
4.5600000000000005,0.6430769860179011
4.57,0.6437124188901191
4.58,0.6403107307551992
4.59,0.6410326821295289
4.6000000000000005,0.6373065749691679
4.61,0.6442758918618614
4.62,0.642599464652729
4.63,0.6422641606518232
4.64,0.643078267321766
4.65,0.6428855273386469
4.66,0.6435064109868153
4.67,0.6425680191598545
4.68,0.6405564238597166
4.69,0.646502288976812
4.7,0.640473458720659
4.71,0.6420231921425043
4.72,0.6408205178110988
4.73,0.6416485302327973
4.74,0.6416453010533221
4.75,0.6433027299563933
4.76,0.6418058573849053
4.7700000000000005,0.643788795842391
4.78,0.6418078648725071
4.79,0.6412471815264108
4.8,0.6433271526685954
4.8100000000000005,0.638951248026984
4.82,0.6423659226142013
4.83,0.6437131194226918
4.84,0.6417337361035111
4.8500000000000005,0.6417470707500365
4.86,0.6428760424216996
4.87,0.641110877028262
4.88,0.6395978605667588
4.89,0.6404442644255789
4.9,0.6382384656446731
4.91,0.6386379745527363
4.92,0.6429383865403493
4.93,0.6406429123694127
4.94,0.6408115948200676
4.95,0.6417598767575357
4.96,0.6398415572490059
4.97,0.640671201505372
4.98,0.6398324678969572
4.99,0.6404056558250212
5.0,0.6400210260589216
5.01,0.6385567515601676
5.0200000000000005,0.6413154394391708
5.03,0.6419647285178024
5.04,0.6382303249915567
5.05,0.6416968166755599
5.0600000000000005,0.6376246113647411
5.07,0.6401867932818284
5.08,0.6383339679818605
5.09,0.6386720794712771
5.1000000000000005,0.6397490519277531
5.11,0.6406354119658428
5.12,0.640854981887708
5.13,0.6369184308935875
5.14,0.6399616383369245
5.15,0.6371964022629374
5.16,0.6393430960600344
5.17,0.6404517879876502
5.18,0.6375902308296574
5.19,0.6394649237858018
5.2,0.6380769731940416
5.21,0.6400281030156176
5.22,0.6382524406157116
5.23,0.6358246223437619
5.24,0.6380340168082834
5.25,0.6382825589047625
5.26,0.6399475238616203
5.2700000000000005,0.6358404434109105
